<<<<<<< HEAD
timestamp,machine_id,temperature,vibration,pressure,current,voltage,rpm,humidity,load,failure_status
2025-01-17 17:35:00,M_002,65.53,1.8414,96.66,18.71,212.89,1437.56,64.35,59.53,0
2025-01-17 17:40:00,M_001,61.61,1.8502,106.53,20.08,212.94,1543.16,39.49,64.41,0
2025-01-17 17:45:00,M_001,56.05,1.7169,108.16,17.69,215.02,1464.82,31.19,67.24,0
2025-01-17 17:50:00,M_002,52.39,1.0647,95.83,20.72,221.01,1450.66,35.48,55.56,0
2025-01-17 17:55:00,M_002,50.24,1.6545,112.76,20.04,226.53,1449.44,40.67,76.29,0
2025-01-17 18:00:00,M_005,69.26,1.6655,102.09,25.17,217.59,1482.86,37.31,56.91,0
2025-01-17 18:05:00,M_002,58.52,1.7702,104.62,17.04,215.29,1531.92,48.9,57.78,0
2025-01-17 18:10:00,M_004,54.48,1.5453,98.24,21.87,215.31,1390.83,45.41,78.11,0
2025-01-17 18:15:00,M_003,54.28,1.2749,101.29,18.98,222.19,1631.41,62.91,66.57,0
2025-01-17 18:20:00,M_002,60.84,1.3786,102.13,21.65,225.38,1503.29,44.47,80.86,0
2025-01-17 18:25:00,M_002,58.03,1.8531,95.5,21.5,225.09,1456.53,48.72,38.4,0
2025-01-17 18:30:00,M_004,85.16,2.2734,108.27,19.42,216.63,1491.72,46.01,63.12,1
2025-01-17 18:35:00,M_001,64.32,1.1076,99.8,17.94,212.41,1451.44,52.08,80.17,0
2025-01-17 18:40:00,M_001,61.67,2.0119,97.5,17.89,220.42,1508.7,37.36,63.19,0
2025-01-17 18:45:00,M_005,69.2,1.8467,94.21,20.21,227.41,1459.65,41.2,75.55,0
2025-01-17 18:50:00,M_004,65.7,1.9987,102.81,18.55,222.16,1506.94,58.07,62.43,0
2025-01-17 18:55:00,M_003,44.51,1.8403,101.28,19.54,213.21,1475.64,52.47,74.43,0
2025-01-17 19:00:00,M_003,67.08,1.2215,95.12,17.52,219.66,1529.4,55.44,66.81,0
2025-01-17 19:05:00,M_004,101.28,2.111,100.7,21.02,214.95,1585.97,41.6,89.33,1
2025-01-17 19:10:00,M_003,56.32,1.681,102.44,18.21,221.65,1464.42,60.26,71.52,0
2025-01-17 19:15:00,M_001,57.84,1.0967,98.03,19.17,219.79,1497.53,39.34,63.43,0
2025-01-17 19:20:00,M_003,62.06,1.1483,101.87,22.63,218.64,1533.14,39.57,60.12,0
2025-01-17 19:25:00,M_003,54.93,1.723,100.02,20.3,216.85,1561.04,44.42,76.35,0
2025-01-17 19:30:00,M_004,58.79,1.7468,98.9,21.51,222.13,1518.82,59.17,81.09,0
2025-01-17 19:35:00,M_004,65.0,2.2105,95.2,18.09,225.97,1462.47,38.8,61.14,0
2025-01-17 19:40:00,M_003,62.59,1.4219,101.0,20.55,228.09,1439.78,32.26,83.01,0
2025-01-17 19:45:00,M_002,56.67,0.9951,89.63,20.86,222.07,1513.54,58.29,77.37,0
2025-01-17 19:50:00,M_004,65.11,1.4547,107.19,18.07,226.35,1533.61,38.3,70.67,0
2025-01-17 19:55:00,M_005,61.51,1.753,105.94,20.12,214.94,1525.97,56.61,69.21,0
2025-01-17 20:00:00,M_005,61.34,1.3908,94.88,19.16,218.32,1532.38,38.32,84.84,0
2025-01-17 20:05:00,M_001,57.43,1.5305,92.81,20.54,215.21,1436.28,43.08,73.79,0
2025-01-17 20:10:00,M_003,59.97,1.3074,105.85,17.35,217.56,1471.46,61.45,71.73,0
2025-01-17 20:15:00,M_002,56.13,1.8579,99.17,17.9,214.87,1492.12,58.72,63.19,0
2025-01-17 20:20:00,M_001,50.3,1.7234,100.3,17.21,228.14,1512.28,60.19,69.45,0
2025-01-17 20:25:00,M_003,58.6,1.254,100.12,17.7,218.14,1513.84,40.97,89.68,0
2025-01-17 20:30:00,M_004,59.39,1.3434,93.43,18.75,219.29,1517.01,48.5,68.9,0
2025-01-17 20:35:00,M_005,72.14,1.2962,103.93,21.03,212.27,1120.06,50.26,100.0,1
2025-01-17 20:40:00,M_002,66.06,0.9421,102.24,20.18,209.96,1433.89,52.24,47.58,0
2025-01-17 20:45:00,M_005,56.74,1.2714,100.09,20.18,228.5,1502.54,45.74,64.83,0
2025-01-17 20:50:00,M_004,58.16,0.9681,88.66,18.05,218.8,1507.64,60.46,77.86,0
2025-01-17 20:55:00,M_003,63.83,1.7801,102.52,19.96,231.47,1492.14,33.23,76.13,0
2025-01-17 21:00:00,M_004,56.24,1.8039,53.97,22.51,219.25,1520.16,56.68,60.12,1
2025-01-17 21:05:00,M_004,60.77,1.4104,99.53,20.59,213.78,1532.89,47.57,85.14,0
2025-01-17 21:10:00,M_005,57.96,1.5614,104.83,21.62,220.11,1444.49,74.9,100.0,0
2025-01-17 21:15:00,M_002,58.78,1.8213,105.64,18.99,220.37,1413.64,44.77,89.68,0
2025-01-17 21:20:00,M_004,63.79,1.7351,101.68,19.04,220.72,1480.16,33.75,83.25,0
2025-01-17 21:25:00,M_005,58.13,2.1014,92.44,21.04,219.65,1533.36,43.55,59.38,0
2025-01-17 21:30:00,M_002,63.95,1.5778,93.67,18.12,212.43,1512.77,35.09,76.43,0
2025-01-17 21:35:00,M_003,50.24,1.9358,96.51,19.76,212.33,1485.84,58.18,71.05,0
2025-01-17 21:40:00,M_003,52.85,1.5285,98.76,20.37,225.82,1561.53,41.79,76.67,0
2025-01-17 21:45:00,M_001,48.41,1.4642,104.21,19.22,229.84,1606.33,44.0,57.32,0
2025-01-17 21:50:00,M_005,54.17,1.7036,101.65,18.31,218.56,1536.38,45.27,74.96,0
2025-01-17 21:55:00,M_002,69.28,1.6656,99.17,18.7,210.85,1578.87,36.8,66.01,0
2025-01-17 22:00:00,M_004,59.91,1.3176,103.14,17.24,226.02,1424.98,38.09,66.44,0
2025-01-17 22:05:00,M_003,56.39,1.2528,96.12,20.55,215.76,1506.31,31.38,70.05,0
2025-01-17 22:10:00,M_002,63.91,1.5224,103.13,21.67,221.74,1473.64,24.59,54.65,0
2025-01-17 22:15:00,M_005,64.62,0.933,101.14,18.99,217.38,1534.83,43.76,82.0,0
2025-01-17 22:20:00,M_001,53.9,1.4077,102.62,25.48,217.53,1438.42,39.93,76.31,0
2025-01-17 22:25:00,M_003,72.49,1.2053,104.23,18.48,215.68,1498.16,35.16,69.98,0
2025-01-17 22:30:00,M_002,98.19,2.2281,99.76,18.52,226.98,1468.49,49.96,56.35,1
2025-01-17 22:35:00,M_002,62.01,1.2664,90.04,21.54,222.26,1540.32,53.9,57.69,0
2025-01-17 22:40:00,M_002,62.49,1.7304,96.7,21.24,221.65,1475.01,48.88,79.71,0
2025-01-17 22:45:00,M_005,62.48,1.634,103.91,21.34,220.19,1422.14,46.41,63.59,0
2025-01-17 22:50:00,M_005,56.89,1.5159,97.18,22.14,221.93,1523.34,63.13,60.93,0
2025-01-17 22:55:00,M_005,70.56,1.385,96.68,18.14,214.08,1543.04,41.04,55.05,0
2025-01-17 23:00:00,M_004,58.57,1.8104,100.31,20.75,222.61,1455.6,55.46,70.42,0
2025-01-17 23:05:00,M_002,64.79,1.7702,105.47,17.2,226.05,1533.52,72.36,61.36,0
2025-01-17 23:10:00,M_003,57.63,1.4667,102.29,22.13,221.1,1505.18,55.82,63.61,0
2025-01-17 23:15:00,M_005,56.74,1.9064,108.7,21.99,224.33,1504.88,35.91,79.64,0
2025-01-17 23:20:00,M_005,69.51,1.4431,102.01,22.09,217.97,1391.11,36.3,69.9,0
2025-01-17 23:25:00,M_002,59.46,1.5614,101.81,19.89,222.05,1557.45,34.9,54.87,0
2025-01-17 23:30:00,M_005,59.83,1.3277,98.83,22.05,218.06,1517.69,50.7,65.19,0
2025-01-17 23:35:00,M_004,61.42,1.382,34.72,20.34,211.76,1513.87,36.49,72.77,1
2025-01-17 23:40:00,M_004,73.01,1.3119,100.74,22.77,218.82,1520.89,46.62,74.03,0
2025-01-17 23:45:00,M_005,70.84,1.7063,100.21,19.38,225.63,1512.23,26.59,88.0,0
2025-01-17 23:50:00,M_002,66.42,1.6129,103.32,19.35,213.33,1574.32,63.8,76.63,0
2025-01-17 23:55:00,M_002,74.27,1.1842,101.52,20.86,228.16,1555.16,42.68,71.85,0
2025-01-18 00:00:00,M_002,55.28,1.6699,101.35,17.48,217.24,1477.44,51.08,80.56,0
2025-01-18 00:05:00,M_001,63.28,2.0379,105.68,19.53,222.81,1636.95,40.22,77.74,0
2025-01-18 00:10:00,M_005,60.38,1.302,98.69,19.9,227.59,1538.52,36.73,40.3,0
2025-01-18 00:15:00,M_002,51.15,1.2848,104.19,17.33,229.14,1597.53,57.5,62.88,0
2025-01-18 00:20:00,M_004,62.32,1.5024,106.44,20.2,228.04,1511.23,45.13,68.63,0
2025-01-18 00:25:00,M_003,57.55,1.9135,97.23,20.99,216.21,1505.98,34.51,54.21,0
2025-01-18 00:30:00,M_003,67.67,1.3685,97.96,21.67,225.72,1437.95,49.77,60.96,0
2025-01-18 00:35:00,M_002,58.02,2.0526,96.16,17.0,217.03,1411.32,53.24,78.59,0
2025-01-18 00:40:00,M_003,57.74,1.1829,93.21,22.03,215.3,1500.95,44.0,65.85,0
2025-01-18 00:45:00,M_003,67.67,1.5564,109.22,15.85,217.07,1483.0,31.57,74.95,0
2025-01-18 00:50:00,M_001,59.67,0.9896,115.93,18.19,226.32,1520.05,59.6,72.53,0
2025-01-18 00:55:00,M_004,65.81,1.2192,101.05,24.08,217.65,1465.78,54.48,80.78,0
2025-01-18 01:00:00,M_004,62.12,1.436,98.35,20.31,216.11,1536.1,37.23,67.12,0
2025-01-18 01:05:00,M_001,62.19,1.5811,108.69,17.91,228.01,1545.31,41.49,81.7,0
2025-01-18 01:10:00,M_001,58.78,1.8722,103.01,17.28,219.32,1586.87,45.09,81.77,0
2025-01-18 01:15:00,M_003,62.51,1.2902,96.23,17.47,223.27,1618.41,58.1,59.36,0
2025-01-18 01:20:00,M_005,59.34,1.6262,95.61,18.11,215.29,1537.69,49.66,74.5,0
2025-01-18 01:25:00,M_003,55.98,1.0983,104.09,21.95,218.02,1600.99,57.57,68.64,0
2025-01-18 01:30:00,M_001,59.48,1.803,101.92,21.1,218.99,1521.99,41.76,65.32,0
2025-01-18 01:35:00,M_004,66.44,1.8931,105.61,22.13,217.11,1513.95,55.94,85.95,0
2025-01-18 01:40:00,M_003,62.68,1.8113,103.52,17.88,219.59,1450.71,55.44,72.19,0
2025-01-18 01:45:00,M_005,63.84,1.8108,93.9,16.01,215.56,1504.57,50.96,57.36,0
2025-01-18 01:50:00,M_003,60.01,1.4726,96.13,21.28,219.62,1484.05,28.53,74.12,0
2025-01-18 01:55:00,M_002,50.31,1.583,95.61,19.87,225.7,1452.58,51.74,70.84,0
2025-01-18 02:00:00,M_003,53.89,1.4709,101.09,18.41,211.64,1422.68,47.22,61.39,0
2025-01-18 02:05:00,M_001,58.55,1.4863,99.38,21.99,219.34,1498.96,73.87,78.52,0
2025-01-18 02:10:00,M_004,54.32,1.2769,97.72,22.6,217.6,1444.93,50.89,75.29,0
2025-01-18 02:15:00,M_004,57.38,1.5845,98.45,23.45,217.11,1492.86,38.07,54.27,0
2025-01-18 02:20:00,M_001,57.2,1.6253,103.37,17.94,229.76,1540.15,52.49,73.6,0
2025-01-18 02:25:00,M_002,57.35,1.7956,99.1,22.46,227.23,1455.52,39.75,62.98,0
2025-01-18 02:30:00,M_001,67.19,1.6176,96.59,20.78,217.55,1438.28,45.12,71.36,0
2025-01-18 02:35:00,M_003,59.74,1.7643,93.47,18.75,213.22,1433.49,30.04,62.18,0
2025-01-18 02:40:00,M_001,64.67,1.2767,95.49,22.42,227.6,1466.49,53.09,74.72,0
2025-01-18 02:45:00,M_001,60.82,1.927,105.34,18.23,222.01,1468.67,31.33,76.5,0
2025-01-18 02:50:00,M_002,67.08,1.4276,96.66,18.74,214.22,1433.63,48.28,65.26,0
2025-01-18 02:55:00,M_003,65.1,0.8854,109.07,21.81,215.45,1547.31,41.44,64.1,0
2025-01-18 03:00:00,M_005,57.04,1.3832,103.15,18.77,220.53,1528.29,43.42,68.13,0
2025-01-18 03:05:00,M_005,69.81,1.673,95.92,20.81,228.77,1423.74,49.87,73.53,0
2025-01-18 03:10:00,M_004,57.73,1.5247,96.94,19.0,218.16,1447.08,32.58,65.52,0
2025-01-18 03:15:00,M_001,61.0,0.9174,89.46,20.35,222.27,1542.26,56.22,68.83,0
2025-01-18 03:20:00,M_004,61.89,1.5645,97.8,20.49,217.04,1434.54,41.36,54.95,0
2025-01-18 03:25:00,M_002,62.44,1.538,109.74,18.08,222.37,1452.22,58.08,71.59,0
2025-01-18 03:30:00,M_005,63.98,1.2086,108.17,20.41,211.85,1489.51,34.2,63.5,0
2025-01-18 03:35:00,M_001,56.22,1.6694,108.04,18.95,223.19,1461.87,46.62,72.6,0
2025-01-18 03:40:00,M_002,84.91,2.9465,103.05,18.09,221.21,1604.63,44.42,74.52,1
2025-01-18 03:45:00,M_002,62.91,0.9147,99.11,17.77,215.87,1522.63,56.89,78.28,0
2025-01-18 03:50:00,M_001,60.0,1.7085,100.49,17.79,203.24,1513.66,58.95,68.65,0
2025-01-18 03:55:00,M_002,59.05,1.5524,102.72,18.79,228.13,1497.65,56.57,63.79,0
2025-01-18 04:00:00,M_001,55.96,1.9541,99.92,21.15,211.3,1543.25,53.66,84.67,0
2025-01-18 04:05:00,M_001,62.4,1.2405,96.07,17.27,226.31,1514.08,38.37,80.44,0
2025-01-18 04:10:00,M_003,56.7,1.4301,99.64,20.17,215.87,1475.48,45.6,68.74,0
2025-01-18 04:15:00,M_004,61.19,1.8198,93.24,20.75,221.9,1417.93,57.72,80.43,0
2025-01-18 04:20:00,M_002,59.49,1.2253,102.97,22.0,223.07,1468.29,39.6,76.34,0
2025-01-18 04:25:00,M_002,53.33,1.8092,95.46,18.91,228.28,1483.15,43.99,86.9,0
2025-01-18 04:30:00,M_003,55.33,1.817,102.85,20.33,214.58,1523.84,21.07,76.96,0
2025-01-18 04:35:00,M_003,62.02,1.5941,94.6,17.69,219.8,1546.53,34.1,73.55,0
2025-01-18 04:40:00,M_003,57.38,1.4505,99.17,17.4,215.18,1499.99,42.23,66.21,0
2025-01-18 04:45:00,M_005,57.21,1.3058,101.37,20.72,214.78,1504.23,46.15,72.95,0
2025-01-18 04:50:00,M_005,56.18,1.2837,99.18,24.14,220.47,1440.13,49.84,61.87,0
2025-01-18 04:55:00,M_005,56.35,1.5932,103.2,21.32,224.2,1457.08,23.59,79.72,0
2025-01-18 05:00:00,M_001,68.21,0.6368,102.24,17.57,232.43,1409.57,67.22,62.58,0
2025-01-18 05:05:00,M_002,54.4,1.3329,97.89,17.74,218.9,1469.26,42.52,76.12,0
2025-01-18 05:10:00,M_004,67.36,1.2915,97.05,21.23,219.65,1516.3,42.19,68.5,0
2025-01-18 05:15:00,M_001,58.35,1.2036,96.69,21.44,219.97,1532.91,34.59,77.2,0
2025-01-18 05:20:00,M_002,56.73,1.5557,95.98,20.11,220.82,1466.3,30.75,78.18,0
2025-01-18 05:25:00,M_002,61.92,1.0591,110.49,19.58,221.26,1553.3,54.6,75.52,0
2025-01-18 05:30:00,M_003,60.27,1.8609,96.85,21.04,214.22,1573.49,49.66,69.48,0
2025-01-18 05:35:00,M_003,59.01,1.7741,105.46,17.94,206.23,1543.37,46.15,76.14,0
2025-01-18 05:40:00,M_001,61.1,1.9079,100.82,22.05,218.65,1559.54,46.57,58.69,0
2025-01-18 05:45:00,M_003,60.19,1.3418,98.22,20.71,229.8,1453.97,48.0,84.26,0
2025-01-18 05:50:00,M_002,70.61,1.5623,100.97,18.39,220.36,1183.63,50.15,100.0,1
2025-01-18 05:55:00,M_003,64.68,1.747,101.27,19.83,219.34,1545.79,39.16,58.68,0
2025-01-18 06:00:00,M_005,52.77,6.229,91.21,26.94,219.89,1427.34,51.11,84.41,1
2025-01-18 06:05:00,M_003,55.43,1.33,99.61,19.41,216.51,1583.28,44.28,50.95,0
2025-01-18 06:10:00,M_002,56.06,1.5359,100.03,21.13,219.5,1416.46,31.86,76.37,0
2025-01-18 06:15:00,M_001,54.71,1.4385,98.35,21.67,220.23,1502.57,50.19,61.07,0
2025-01-18 06:20:00,M_004,60.43,1.1788,89.39,20.38,220.2,1443.43,33.79,70.39,0
2025-01-18 06:25:00,M_003,62.53,0.7859,98.34,19.2,220.56,1491.19,33.38,74.88,0
2025-01-18 06:30:00,M_002,50.19,1.2229,108.07,18.54,220.51,1542.44,54.15,81.69,0
2025-01-18 06:35:00,M_004,57.63,0.7921,102.75,19.65,219.69,1518.67,37.47,70.66,0
2025-01-18 06:40:00,M_004,58.39,1.239,94.74,19.71,225.68,1426.61,34.28,66.71,0
2025-01-18 06:45:00,M_005,58.57,1.9257,104.47,22.55,229.47,1490.71,39.25,59.24,0
2025-01-18 06:50:00,M_004,53.57,0.9454,94.46,23.2,211.55,1473.74,36.33,71.82,0
2025-01-18 06:55:00,M_002,58.43,1.6347,101.34,23.62,217.22,1546.07,68.65,57.22,0
2025-01-18 07:00:00,M_002,55.44,1.8668,101.39,19.3,208.91,1463.52,45.0,77.48,0
2025-01-18 07:05:00,M_003,58.33,1.0282,98.16,22.1,222.49,1508.07,51.42,72.1,0
2025-01-18 07:10:00,M_003,51.4,2.0383,105.21,20.56,226.23,1483.97,56.78,74.6,0
2025-01-18 07:15:00,M_003,58.36,1.4771,103.77,17.84,220.56,1588.81,46.99,80.4,0
2025-01-18 07:20:00,M_004,56.4,1.9074,96.12,17.03,220.61,1534.73,57.57,76.0,0
2025-01-18 07:25:00,M_004,58.69,1.5813,98.55,19.35,217.12,1493.88,53.02,82.8,0
2025-01-18 07:30:00,M_005,61.5,4.6825,95.72,19.72,220.94,1362.02,50.76,64.13,1
2025-01-18 07:35:00,M_003,59.78,0.6278,97.13,18.21,219.63,1499.68,46.66,70.92,0
2025-01-18 07:40:00,M_001,63.97,1.1656,103.25,22.47,225.42,1609.48,55.86,60.98,0
2025-01-18 07:45:00,M_005,101.97,2.5722,99.93,22.98,230.2,1529.39,23.79,56.81,1
2025-01-18 07:50:00,M_001,63.09,1.9612,105.15,19.63,227.79,1515.65,44.23,64.29,0
2025-01-18 07:55:00,M_004,65.62,1.0786,92.1,23.06,231.33,1534.45,42.57,69.37,0
2025-01-18 08:00:00,M_005,61.37,1.4821,101.38,20.85,223.27,1528.85,45.07,76.04,0
2025-01-18 08:05:00,M_005,59.9,1.3662,104.16,16.08,221.69,1533.26,56.32,69.3,0
2025-01-18 08:10:00,M_002,62.07,1.6253,100.51,15.94,219.92,1534.29,43.83,76.61,0
2025-01-18 08:15:00,M_004,61.55,1.5265,93.19,20.68,221.86,1451.0,36.58,90.69,0
2025-01-18 08:20:00,M_004,65.01,1.3885,94.75,19.69,221.69,1435.12,22.04,59.84,0
2025-01-18 08:25:00,M_005,63.97,1.6917,104.54,18.14,226.62,1534.86,43.73,75.56,0
2025-01-18 08:30:00,M_004,64.03,1.2925,97.34,20.87,219.11,1518.42,54.69,61.4,0
2025-01-18 08:35:00,M_005,60.22,1.5034,51.8,24.38,214.77,1472.8,43.87,79.43,1
2025-01-18 08:40:00,M_002,61.71,1.731,98.31,20.14,219.85,1465.73,47.16,77.0,0
2025-01-18 08:45:00,M_005,61.61,1.2821,98.73,19.15,215.38,1525.65,44.17,54.31,0
2025-01-18 08:50:00,M_004,53.96,1.3923,105.93,18.6,218.93,1525.43,51.58,64.36,0
2025-01-18 08:55:00,M_004,65.34,1.3326,91.27,28.35,232.24,1425.01,48.11,93.99,1
2025-01-18 09:00:00,M_005,51.65,1.6357,102.88,21.63,220.18,1502.27,44.59,55.85,0
2025-01-18 09:05:00,M_005,63.56,1.6049,107.3,19.15,215.59,1493.68,30.3,56.87,0
2025-01-18 09:10:00,M_005,61.33,1.3446,104.73,19.73,223.73,1486.75,36.74,75.98,0
2025-01-18 09:15:00,M_003,58.58,1.6023,111.62,19.18,218.11,1445.64,46.3,69.84,0
2025-01-18 09:20:00,M_004,61.96,0.6564,53.85,23.21,210.42,1465.41,56.41,56.9,1
2025-01-18 09:25:00,M_004,62.09,1.7506,104.46,17.16,217.97,1484.2,44.8,77.31,0
2025-01-18 09:30:00,M_003,53.46,1.7687,99.57,21.37,219.58,1407.06,46.51,78.75,0
2025-01-18 09:35:00,M_005,67.08,1.3481,97.41,21.74,221.66,1552.76,40.25,53.6,0
2025-01-18 09:40:00,M_002,60.36,1.2884,88.9,18.52,222.65,1496.48,45.16,90.94,0
2025-01-18 09:45:00,M_005,71.57,1.4827,97.68,21.21,215.97,1471.11,47.91,80.09,0
2025-01-18 09:50:00,M_005,63.95,1.227,105.33,19.66,216.19,1449.22,52.3,73.31,0
2025-01-18 09:55:00,M_003,60.25,1.2736,91.42,21.63,219.86,1512.4,28.1,61.41,0
2025-01-18 10:00:00,M_004,56.55,1.5924,110.49,18.06,221.52,1415.69,35.45,63.32,0
2025-01-18 10:05:00,M_005,59.45,1.7427,102.05,20.54,222.36,1536.2,46.0,59.43,0
2025-01-18 10:10:00,M_004,60.75,1.5954,94.47,20.15,224.76,1540.47,51.52,55.45,0
2025-01-18 10:15:00,M_001,106.18,3.5952,101.14,21.08,211.62,1467.08,34.0,72.3,1
2025-01-18 10:20:00,M_004,66.13,1.8746,103.43,15.24,224.85,1386.58,27.68,68.07,0
2025-01-18 10:25:00,M_002,62.26,1.7206,97.56,18.56,224.09,1470.03,55.3,79.21,0
2025-01-18 10:30:00,M_002,68.85,1.7098,96.88,21.17,224.25,1484.5,45.06,75.79,0
2025-01-18 10:35:00,M_005,49.92,1.526,109.87,23.5,218.89,1493.62,45.2,74.96,0
2025-01-18 10:40:00,M_004,62.31,1.6514,98.3,22.1,221.27,1589.28,43.33,70.83,0
2025-01-18 10:45:00,M_005,66.28,1.5593,99.28,20.81,222.46,1516.9,29.42,61.81,0
2025-01-18 10:50:00,M_003,62.74,1.8153,106.62,18.3,219.08,1584.97,54.82,76.92,0
2025-01-18 10:55:00,M_002,53.34,1.4163,99.64,20.6,224.76,1539.67,57.08,72.6,0
2025-01-18 11:00:00,M_005,66.95,1.4002,68.16,21.17,214.09,1519.71,52.35,68.61,1
2025-01-18 11:05:00,M_003,63.81,1.8534,97.64,23.56,223.6,1506.34,32.39,65.87,0
2025-01-18 11:10:00,M_005,61.72,1.362,96.51,18.23,222.47,1401.58,39.91,68.14,0
2025-01-18 11:15:00,M_004,60.44,1.2165,101.9,19.24,227.6,1396.87,25.0,60.06,0
2025-01-18 11:20:00,M_004,69.97,1.2756,95.1,38.57,265.91,1537.76,53.55,82.78,1
2025-01-18 11:25:00,M_004,62.22,6.2619,102.04,19.6,219.04,1207.5,62.86,52.86,1
2025-01-18 11:30:00,M_004,74.4,2.3016,95.41,20.98,227.69,1236.12,36.76,100.0,1
2025-01-18 11:35:00,M_001,89.25,2.5373,101.99,17.88,221.52,1421.71,59.84,70.6,1
2025-01-18 11:40:00,M_003,63.79,1.6935,106.18,19.32,221.66,1516.11,47.52,74.27,0
2025-01-18 11:45:00,M_003,64.93,1.5461,90.03,20.65,221.98,1523.01,38.57,65.18,0
2025-01-18 11:50:00,M_004,60.28,1.8385,97.94,36.35,245.31,1468.19,31.2,72.19,1
2025-01-18 11:55:00,M_001,57.21,1.6909,90.2,20.36,225.68,1446.74,33.4,81.64,0
2025-01-18 12:00:00,M_004,66.65,1.8571,98.53,20.51,213.06,1448.04,42.67,63.91,0
2025-01-18 12:05:00,M_001,55.56,1.5876,101.68,20.14,222.52,1464.69,42.04,81.65,0
2025-01-18 12:10:00,M_004,69.85,1.2496,98.3,18.5,207.47,1475.24,31.85,68.93,0
2025-01-18 12:15:00,M_002,56.33,1.296,42.44,21.66,218.91,1469.17,56.9,75.02,1
2025-01-18 12:20:00,M_002,53.61,1.5636,104.49,20.36,219.95,1515.64,57.41,57.01,0
2025-01-18 12:25:00,M_005,73.09,1.6401,92.7,18.67,223.2,1223.22,31.5,100.0,1
2025-01-18 12:30:00,M_004,54.45,1.3847,104.18,18.39,227.25,1437.45,50.81,91.02,0
2025-01-18 12:35:00,M_003,58.82,2.1045,96.27,17.94,219.62,1527.39,51.07,60.52,0
2025-01-18 12:40:00,M_005,57.66,1.7824,95.65,22.41,213.77,1440.7,58.89,67.73,0
2025-01-18 12:45:00,M_002,65.12,0.8748,100.05,18.57,217.76,1482.5,27.85,81.06,0
2025-01-18 12:50:00,M_004,64.41,1.4631,105.33,18.18,221.18,1448.61,38.42,59.55,0
2025-01-18 12:55:00,M_005,58.88,1.1911,109.78,18.02,220.77,1465.47,31.97,78.28,0
2025-01-18 13:00:00,M_004,75.52,2.0719,97.95,16.02,211.3,1474.58,44.55,58.95,0
2025-01-18 13:05:00,M_002,58.82,4.9435,93.49,24.41,217.44,1242.39,42.13,63.25,1
2025-01-18 13:10:00,M_005,59.48,1.6256,101.73,20.18,217.33,1488.26,36.75,76.26,0
2025-01-18 13:15:00,M_002,53.61,1.537,93.3,18.23,218.96,1497.9,79.84,82.82,0
2025-01-18 13:20:00,M_001,59.6,1.7442,103.72,19.31,223.0,1551.83,33.82,78.5,0
2025-01-18 13:25:00,M_002,61.49,1.5968,102.22,17.49,216.06,1448.25,38.92,73.38,0
2025-01-18 13:30:00,M_004,54.08,2.1208,106.77,20.37,225.33,1355.5,55.76,61.97,0
2025-01-18 13:35:00,M_003,57.51,1.7754,105.27,19.7,223.69,1445.8,43.67,70.58,0
2025-01-18 13:40:00,M_002,61.64,0.9486,100.7,22.23,209.54,1553.97,44.43,67.98,0
2025-01-18 13:45:00,M_003,57.38,1.9213,100.16,18.6,217.91,1531.86,49.11,75.35,0
2025-01-18 13:50:00,M_001,56.33,1.5609,95.56,20.72,221.06,1459.8,57.34,70.34,0
2025-01-18 13:55:00,M_005,63.91,1.9218,95.46,20.04,227.55,1481.18,49.6,65.16,0
2025-01-18 14:00:00,M_005,53.59,1.4049,99.79,18.29,214.01,1399.52,33.13,77.03,0
2025-01-18 14:05:00,M_003,54.56,1.1813,94.61,20.72,211.38,1456.11,39.28,67.58,0
2025-01-18 14:10:00,M_005,75.36,1.1246,98.66,19.84,221.12,1183.67,52.51,100.0,1
2025-01-18 14:15:00,M_002,64.23,1.8184,97.65,21.99,214.96,1537.4,39.97,70.16,0
2025-01-18 14:20:00,M_003,61.53,1.7392,102.96,20.8,219.63,1490.92,51.15,62.43,0
2025-01-18 14:25:00,M_004,58.88,1.3224,99.89,19.04,216.35,1445.07,50.21,62.84,0
2025-01-18 14:30:00,M_002,58.47,0.699,104.97,21.78,224.6,1428.88,34.37,81.84,0
2025-01-18 14:35:00,M_002,65.05,1.8299,98.49,20.58,223.71,1541.57,48.14,57.9,0
2025-01-18 14:40:00,M_002,64.3,0.8887,94.15,18.96,216.97,1492.24,41.41,85.77,0
2025-01-18 14:45:00,M_004,60.25,2.1522,102.75,21.89,227.55,1450.85,30.34,82.11,0
2025-01-18 14:50:00,M_001,58.61,1.0664,99.38,21.73,220.32,1548.29,35.75,57.3,0
2025-01-18 14:55:00,M_005,60.18,1.5042,98.65,18.19,221.65,1536.36,44.95,72.32,0
2025-01-18 15:00:00,M_003,56.36,1.569,97.89,18.54,216.69,1474.16,39.58,73.42,0
2025-01-18 15:05:00,M_001,59.25,1.6095,99.94,20.25,216.32,1438.88,48.91,71.32,0
2025-01-18 15:10:00,M_003,57.55,1.5973,98.65,19.29,227.67,1572.1,38.71,68.81,0
2025-01-18 15:15:00,M_005,59.5,1.5391,102.58,19.35,220.58,1530.16,65.28,66.06,0
2025-01-18 15:20:00,M_004,106.5,2.6767,103.7,18.41,221.14,1492.05,39.03,62.29,1
2025-01-18 15:25:00,M_002,62.62,1.433,98.15,20.34,217.44,1437.47,54.08,65.43,0
